ts	x	y	z	label
2020-09-03 09:16:44.068400	-0.992	0.384	0.0	stand
2020-09-03 09:16:44.078800	-0.992	0.384	-0.032	stand
2020-09-03 09:16:44.103100	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.103500	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.123700	-1.024	0.384	0.0	stand
2020-09-03 09:16:44.238800	-0.992	0.384	0.0	stand
2020-09-03 09:16:44.258200	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.313500	-0.992	0.384	0.032	stand
2020-09-03 09:16:44.333700	-1.024	0.384	0.0	stand
2020-09-03 09:16:44.344100	-1.024	0.384	-0.032	stand
2020-09-03 09:16:44.368400	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.368800	-0.992	0.384	0.0	stand
2020-09-03 09:16:44.458200	-1.024	0.352	0.0	stand
2020-09-03 09:16:44.504100	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.523500	-1.024	0.352	0.032	stand
2020-09-03 09:16:44.578800	-1.024	0.384	0.0	stand
2020-09-03 09:16:44.609400	-1.024	0.384	0.0	stand
2020-09-03 09:16:44.633700	-1.024	0.384	0.032	stand
2020-09-03 09:16:44.634100	-0.992	0.384	0.0	stand
2020-09-03 09:16:44.669200	-1.024	0.352	-0.032	stand
2020-09-03 09:16:44.723500	-1.024	0.352	0.0	stand
2020-09-03 09:16:44.769400	-0.992	0.384	0.0	stand
2020-09-03 09:16:44.788800	-0.992	0.384	-0.032	stand
2020-09-03 09:16:44.844100	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.874700	-1.024	0.384	0.0	stand
2020-09-03 09:16:44.879200	-0.992	0.352	0.0	stand
2020-09-03 09:16:44.899400	-1.024	0.384	-0.032	stand
2020-09-03 09:16:44.934500	-1.024	0.384	0.0	stand
2020-09-03 09:16:44.988800	-0.992	0.384	0.0	stand
2020-09-03 09:16:45.034700	-0.992	0.384	0.0	stand
2020-09-03 09:16:45.054100	-0.992	0.384	0.0	stand
2020-09-03 09:16:45.089200	-1.024	0.352	-0.032	stand
2020-09-03 09:16:45.109400	-0.992	0.352	0.0	stand
2020-09-03 09:16:45.144500	-0.992	0.352	0.0	stand
2020-09-03 09:16:45.164700	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.199800	-0.992	0.384	0.0	stand
2020-09-03 09:16:45.254100	-1.024	0.384	-0.032	stand
2020-09-03 09:16:45.289200	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.319400	-1.024	0.352	-0.032	stand
2020-09-03 09:16:45.354500	-0.992	0.352	0.0	stand
2020-09-03 09:16:45.374700	-0.992	0.352	0.0	stand
2020-09-03 09:16:45.409800	-0.992	0.384	0.0	stand
2020-09-03 09:16:45.465100	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.499200	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.519400	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.554500	-1.024	0.352	-0.032	stand
2020-09-03 09:16:45.584700	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.619800	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.675100	-1.024	0.384	-0.032	stand
2020-09-03 09:16:45.710200	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.730400	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.764500	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.784700	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.819800	-1.024	0.384	0.032	stand
2020-09-03 09:16:45.885100	-0.992	0.352	0.0	stand
2020-09-03 09:16:45.920200	-1.024	0.352	0.0	stand
2020-09-03 09:16:45.940400	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.975500	-1.024	0.384	0.0	stand
2020-09-03 09:16:45.995700	-1.024	0.352	0.0	stand
2020-09-03 09:16:46.029800	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.085100	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.130200	-0.992	0.352	0.032	stand
2020-09-03 09:16:46.150400	-1.024	0.384	0.032	stand
2020-09-03 09:16:46.185500	-1.024	0.352	0.0	stand
2020-09-03 09:16:46.205700	-0.992	0.352	0.0	stand
2020-09-03 09:16:46.240800	-1.024	0.384	0.0	stand
2020-09-03 09:16:46.295100	-0.992	0.352	-0.032	stand
2020-09-03 09:16:46.330200	-1.024	0.352	0.032	stand
2020-09-03 09:16:46.350400	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.395500	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.415700	-1.024	0.352	0.0	stand
2020-09-03 09:16:46.430200	-1.024	0.352	0.032	stand
2020-09-03 09:16:46.450800	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.506100	-1.024	0.384	0.0	stand
2020-09-03 09:16:46.560400	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.595500	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.615700	-0.992	0.352	0.0	stand
2020-09-03 09:16:46.640200	-1.024	0.352	0.0	stand
2020-09-03 09:16:46.660800	-1.024	0.384	0.0	stand
2020-09-03 09:16:46.695500	-1.024	0.352	-0.032	stand
2020-09-03 09:16:46.716100	-0.992	0.352	0.0	stand
2020-09-03 09:16:46.771400	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.825700	-1.024	0.384	0.0	stand
2020-09-03 09:16:46.840200	-1.024	0.384	0.0	stand
2020-09-03 09:16:46.860800	-1.024	0.352	0.0	stand
2020-09-03 09:16:46.905500	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.926100	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.960800	-0.992	0.384	0.0	stand
2020-09-03 09:16:46.981400	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.036700	-0.992	0.352	0.032	stand
2020-09-03 09:16:47.051200	-0.992	0.352	0.032	stand
2020-09-03 09:16:47.105500	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.126100	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.170800	-1.024	0.384	-0.032	stand
2020-09-03 09:16:47.191400	-1.024	0.384	0.0	stand
2020-09-03 09:16:47.226100	-1.024	0.384	0.0	stand
2020-09-03 09:16:47.246700	-1.024	0.352	0.0	stand
2020-09-03 09:16:47.251200	-1.024	0.352	0.0	stand
2020-09-03 09:16:47.316500	-1.024	0.384	0.0	stand
2020-09-03 09:16:47.370800	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.391400	-0.992	0.352	-0.032	stand
2020-09-03 09:16:47.436100	-1.024	0.384	0.0	stand
2020-09-03 09:16:47.456700	-0.992	0.352	0.0	stand
2020-09-03 09:16:47.461200	-1.024	0.352	0.0	stand
2020-09-03 09:16:47.491400	-1.024	0.384	-0.032	stand
2020-09-03 09:16:47.516500	-1.024	0.384	0.0	stand
2020-09-03 09:16:47.581800	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.636100	-1.024	0.384	0.0	stand
2020-09-03 09:16:47.656700	-1.024	0.352	0.0	stand
2020-09-03 09:16:47.671200	-1.024	0.352	-0.032	stand
2020-09-03 09:16:47.701400	-0.992	0.384	-0.032	stand
2020-09-03 09:16:47.726500	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.756700	-1.024	0.352	0.032	stand
2020-09-03 09:16:47.781800	-0.992	0.384	0.032	stand
2020-09-03 09:16:47.847100	-0.992	0.352	0.0	stand
2020-09-03 09:16:47.881200	-1.024	0.352	0.0	stand
2020-09-03 09:16:47.901400	-0.992	0.384	0.0	stand
2020-09-03 09:16:47.936500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:47.966700	-1.024	0.352	0.0	stand
2020-09-03 09:16:47.991800	-0.992	0.384	0.032	stand
2020-09-03 09:16:48.047100	-0.992	0.352	0.0	stand
2020-09-03 09:16:48.081200	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.112400	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.146500	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.166700	-0.992	0.352	0.0	stand
2020-09-03 09:16:48.201800	-0.992	0.384	-0.032	stand
2020-09-03 09:16:48.257100	-0.992	0.384	0.032	stand
2020-09-03 09:16:48.292200	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.312400	-1.024	0.384	-0.032	stand
2020-09-03 09:16:48.346500	-1.024	0.384	0.0	stand
2020-09-03 09:16:48.377700	-1.024	0.384	0.0	stand
2020-09-03 09:16:48.411800	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.467100	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.492200	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.522400	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.557500	-1.024	0.384	0.0	stand
2020-09-03 09:16:48.577700	-1.024	0.352	-0.032	stand
2020-09-03 09:16:48.611800	-1.024	0.384	0.0	stand
2020-09-03 09:16:48.677100	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.732400	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.757500	-1.024	0.384	0.0	stand
2020-09-03 09:16:48.772200	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.787700	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.822800	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.877100	-1.024	0.352	0.0	stand
2020-09-03 09:16:48.902200	-1.024	0.352	0.032	stand
2020-09-03 09:16:48.942400	-0.992	0.384	0.0	stand
2020-09-03 09:16:48.997700	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.022800	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.037500	-0.992	0.384	0.032	stand
2020-09-03 09:16:49.088100	-1.024	0.384	0.0	stand
2020-09-03 09:16:49.112200	-1.024	0.352	0.032	stand
2020-09-03 09:16:49.142400	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.167500	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.207700	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.282200	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.288100	-0.992	0.384	0.032	stand
2020-09-03 09:16:49.302800	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.353400	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.377500	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.407700	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.432800	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.523200	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.547500	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.553400	-1.024	0.384	0.0	stand
2020-09-03 09:16:49.568100	-0.992	0.352	0.0	stand
2020-09-03 09:16:49.618700	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.642800	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.698100	-1.024	0.384	0.0	stand
2020-09-03 09:16:49.733200	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.788500	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.812800	-1.024	0.384	-0.032	stand
2020-09-03 09:16:49.818700	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.833400	-1.024	0.384	0.0	stand
2020-09-03 09:16:49.908100	-0.992	0.384	0.0	stand
2020-09-03 09:16:49.943200	-1.024	0.352	0.0	stand
2020-09-03 09:16:49.963400	-0.992	0.352	0.0	stand
2020-09-03 09:16:49.998500	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.053800	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.078100	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.098700	-0.992	0.352	0.032	stand
2020-09-03 09:16:50.143200	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.173400	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.208500	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.228700	-0.992	0.352	0.0	stand
2020-09-03 09:16:50.263800	-0.992	0.384	-0.032	stand
2020-09-03 09:16:50.319100	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.343400	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.344200	-1.024	0.352	0.032	stand
2020-09-03 09:16:50.408500	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.438700	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.473800	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.494200	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.529100	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.584400	-0.992	0.384	0.032	stand
2020-09-03 09:16:50.608700	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.609500	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.673800	-0.992	0.384	0.0	stand
2020-09-03 09:16:50.703200	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.739100	-1.024	0.384	0.0	stand
2020-09-03 09:16:50.759500	-1.024	0.384	0.0	stand
2020-09-03 09:16:50.794400	-1.024	0.384	0.032	stand
2020-09-03 09:16:50.849700	-1.024	0.352	0.0	stand
2020-09-03 09:16:50.874800	-1.024	0.384	0.0	stand
2020-09-03 09:16:50.893200	-1.024	0.352	0.032	stand
2020-09-03 09:16:50.939100	-1.024	0.384	0.0	stand
2020-09-03 09:16:50.968500	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.004400	-0.992	0.384	0.032	stand
2020-09-03 09:16:51.024800	-1.024	0.352	0.0	stand
2020-09-03 09:16:51.059700	-0.992	0.352	0.0	stand
2020-09-03 09:16:51.103200	-1.024	0.352	0.032	stand
2020-09-03 09:16:51.140100	-1.024	0.384	0.0	stand
2020-09-03 09:16:51.158500	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.204400	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.233800	-0.992	0.352	0.0	stand
2020-09-03 09:16:51.269700	-1.024	0.352	0.0	stand
2020-09-03 09:16:51.290100	-1.024	0.384	0.0	stand
2020-09-03 09:16:51.303200	-0.992	0.352	0.032	stand
2020-09-03 09:16:51.368500	-1.024	0.384	0.0	stand
2020-09-03 09:16:51.405400	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.423800	-1.024	0.352	-0.032	stand
2020-09-03 09:16:51.469700	-0.992	0.352	0.0	stand
2020-09-03 09:16:51.499100	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.503200	-1.024	0.32	0.0	stand
2020-09-03 09:16:51.555400	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.568500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:51.633800	-0.992	0.352	0.0	stand
2020-09-03 09:16:51.670700	-0.992	0.352	0.0	stand
2020-09-03 09:16:51.689100	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.714200	-1.024	0.352	0.0	stand
2020-09-03 09:16:51.764400	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.768500	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.820700	-1.024	0.352	0.0	stand
2020-09-03 09:16:51.833800	-0.992	0.352	0.0	stand
2020-09-03 09:16:51.899100	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.914200	-1.024	0.352	0.032	stand
2020-09-03 09:16:51.954400	-0.992	0.384	0.0	stand
2020-09-03 09:16:51.979500	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.029700	-1.024	0.384	0.0	stand
2020-09-03 09:16:52.033800	-1.024	0.352	0.0	stand
2020-09-03 09:16:52.099100	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.114200	-1.024	0.352	0.032	stand
2020-09-03 09:16:52.164400	-1.024	0.384	0.032	stand
2020-09-03 09:16:52.179500	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.219700	-1.024	0.352	0.032	stand
2020-09-03 09:16:52.244800	-1.024	0.352	0.0	stand
2020-09-03 09:16:52.299100	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.324200	-1.024	0.352	0.032	stand
2020-09-03 09:16:52.364400	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.379500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:52.429700	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.444800	-0.992	0.352	0.0	stand
2020-09-03 09:16:52.510100	-1.024	0.384	0.0	stand
2020-09-03 09:16:52.524200	-1.024	0.352	0.0	stand
2020-09-03 09:16:52.564400	-0.992	0.352	0.032	stand
2020-09-03 09:16:52.589500	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.629700	-1.024	0.352	0.0	stand
2020-09-03 09:16:52.644800	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.710100	-1.024	0.384	-0.032	stand
2020-09-03 09:16:52.774200	-1.024	0.352	0.0	stand
2020-09-03 09:16:52.775400	-0.992	0.384	0.032	stand
2020-09-03 09:16:52.789500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:52.829700	-1.024	0.384	0.0	stand
2020-09-03 09:16:52.854800	-0.992	0.384	0.0	stand
2020-09-03 09:16:52.910100	-0.992	0.384	-0.032	stand
2020-09-03 09:16:52.935200	-1.024	0.352	0.0	stand
2020-09-03 09:16:52.975400	-0.992	0.384	0.032	stand
2020-09-03 09:16:53.039500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:53.040700	-1.024	0.384	0.0	stand
2020-09-03 09:16:53.054800	-0.992	0.352	0.0	stand
2020-09-03 09:16:53.120100	-0.992	0.352	-0.032	stand
2020-09-03 09:16:53.135200	-1.024	0.384	0.0	stand
2020-09-03 09:16:53.175400	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.200500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:53.240700	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.304800	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.320100	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.335200	-0.992	0.352	0.0	stand
2020-09-03 09:16:53.385400	-0.992	0.384	0.032	stand
2020-09-03 09:16:53.400500	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.440700	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.465800	-0.992	0.352	0.0	stand
2020-09-03 09:16:53.535200	-1.024	0.352	0.0	stand
2020-09-03 09:16:53.570100	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.585400	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.600500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:53.650700	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.665800	-1.024	0.384	0.0	stand
2020-09-03 09:16:53.731100	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.745200	-1.024	0.384	0.0	stand
2020-09-03 09:16:53.800500	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.835400	-1.024	0.384	0.0	stand
2020-09-03 09:16:53.850700	-1.024	0.384	0.0	stand
2020-09-03 09:16:53.865800	-1.024	0.352	0.0	stand
2020-09-03 09:16:53.931100	-0.992	0.384	0.0	stand
2020-09-03 09:16:53.945200	-1.024	0.352	0.0	stand
2020-09-03 09:16:53.996400	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.010500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:54.065800	-0.992	0.352	0.0	stand
2020-09-03 09:16:54.100700	-0.992	0.352	-0.032	stand
2020-09-03 09:16:54.131100	-0.992	0.384	-0.032	stand
2020-09-03 09:16:54.155200	-1.024	0.352	0.032	stand
2020-09-03 09:16:54.196400	-1.024	0.384	0.0	stand
2020-09-03 09:16:54.210500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:54.261700	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.275800	-1.024	0.352	0.0	stand
2020-09-03 09:16:54.331100	-0.992	0.352	0.0	stand
2020-09-03 09:16:54.346200	-0.992	0.352	0.032	stand
2020-09-03 09:16:54.396400	-1.024	0.384	0.0	stand
2020-09-03 09:16:54.420500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:54.461700	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.475800	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.541100	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.556200	-0.992	0.352	0.0	stand
2020-09-03 09:16:54.596400	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.611500	-1.024	0.384	0.0	stand
2020-09-03 09:16:54.661700	-1.024	0.352	0.0	stand
2020-09-03 09:16:54.685800	-0.992	0.352	0.0	stand
2020-09-03 09:16:54.741100	-1.024	0.384	0.0	stand
2020-09-03 09:16:54.766200	-1.024	0.352	0.032	stand
2020-09-03 09:16:54.806400	-1.024	0.384	0.0	stand
2020-09-03 09:16:54.821500	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.861700	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.876800	-1.024	0.352	0.0	stand
2020-09-03 09:16:54.951100	-0.992	0.384	0.0	stand
2020-09-03 09:16:54.966200	-1.024	0.352	0.032	stand
2020-09-03 09:16:55.006400	-0.992	0.384	0.032	stand
2020-09-03 09:16:55.031500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:55.071700	-0.992	0.352	0.0	stand
2020-09-03 09:16:55.086800	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.142100	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.166200	-1.024	0.352	0.032	stand
2020-09-03 09:16:55.216400	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.231500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:55.271700	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.296800	-1.024	0.384	-0.032	stand
2020-09-03 09:16:55.352100	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.366200	-1.024	0.352	0.0	stand
2020-09-03 09:16:55.407400	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.431500	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.481700	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.496800	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.562100	-1.024	0.352	0.0	stand
2020-09-03 09:16:55.617400	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.631500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:55.672700	-0.992	0.384	-0.032	stand
2020-09-03 09:16:55.687200	-0.992	0.352	0.0	stand
2020-09-03 09:16:55.696800	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.762100	-1.024	0.352	0.0	stand
2020-09-03 09:16:55.777200	-1.024	0.352	-0.032	stand
2020-09-03 09:16:55.827400	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.882700	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.896800	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.952500	-0.992	0.384	0.0	stand
2020-09-03 09:16:55.962100	-1.024	0.384	0.0	stand
2020-09-03 09:16:55.977200	-1.024	0.384	-0.032	stand
2020-09-03 09:16:56.027400	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.042500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:56.092700	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.162100	-0.992	0.384	0.0	stand
2020-09-03 09:16:56.187200	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.217800	-1.024	0.352	0.0	stand
2020-09-03 09:16:56.227400	-0.992	0.384	0.0	stand
2020-09-03 09:16:56.242500	-0.992	0.384	0.0	stand
2020-09-03 09:16:56.292700	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.307800	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.427400	-0.992	0.384	0.0	stand
2020-09-03 09:16:56.452500	-0.992	0.384	0.0	stand
2020-09-03 09:16:56.483100	-0.992	0.384	0.0	stand
2020-09-03 09:16:56.492700	-0.992	0.384	-0.032	stand
2020-09-03 09:16:56.507800	-1.024	0.352	0.0	stand
2020-09-03 09:16:56.517200	-1.024	0.352	0.0	stand
2020-09-03 09:16:56.573100	-0.992	0.352	-0.032	stand
2020-09-03 09:16:56.597200	-1.024	0.352	0.0	stand
2020-09-03 09:16:56.692700	-0.992	0.352	0.0	stand
2020-09-03 09:16:56.717800	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.748400	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.773100	-1.024	0.352	0.0	stand
2020-09-03 09:16:56.782500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:56.798200	-1.024	0.352	0.0	stand
2020-09-03 09:16:56.838400	-1.024	0.384	0.0	stand
2020-09-03 09:16:56.862500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:56.983100	-0.992	0.352	0.0	stand
2020-09-03 09:16:56.998200	-0.992	0.352	0.032	stand
2020-09-03 09:16:57.013700	-1.024	0.384	0.0	stand
2020-09-03 09:16:57.038400	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.047800	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.063500	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.103700	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.127800	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.208200	-1.024	0.352	0.032	stand
2020-09-03 09:16:57.248400	-0.992	0.352	0.0	stand
2020-09-03 09:16:57.263500	-0.992	0.384	-0.032	stand
2020-09-03 09:16:57.303700	-0.992	0.352	-0.032	stand
2020-09-03 09:16:57.313100	-1.024	0.352	0.0	stand
2020-09-03 09:16:57.328800	-1.024	0.384	0.0	stand
2020-09-03 09:16:57.393100	-1.024	0.384	0.0	stand
2020-09-03 09:16:57.395200	-0.992	0.352	0.0	stand
2020-09-03 09:16:57.473500	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.513700	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.528800	-1.024	0.384	0.0	stand
2020-09-03 09:16:57.578400	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.594100	-1.024	0.384	0.0	stand
2020-09-03 09:16:57.608200	-1.024	0.384	-0.032	stand
2020-09-03 09:16:57.658400	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.660500	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.738800	-1.024	0.352	-0.032	stand
2020-09-03 09:16:57.794100	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.818200	-0.992	0.352	0.0	stand
2020-09-03 09:16:57.843700	-0.992	0.384	0.0	stand
2020-09-03 09:16:57.859400	-0.992	0.352	0.0	stand
2020-09-03 09:16:57.873500	-1.024	0.384	0.0	stand
2020-09-03 09:16:57.923700	-1.024	0.352	0.0	stand
2020-09-03 09:16:57.925800	-0.992	0.352	0.0	stand
2020-09-03 09:16:58.004100	-0.992	0.352	0.0	stand
2020-09-03 09:16:58.019200	-0.992	0.352	-0.032	stand
2020-09-03 09:16:58.059400	-0.992	0.384	0.0	stand
2020-09-03 09:16:58.083500	-0.992	0.352	0.0	stand
2020-09-03 09:16:58.124700	-0.992	0.384	0.0	stand
2020-09-03 09:16:58.138800	-1.024	0.384	0.0	stand
2020-09-03 09:16:58.191100	-1.024	0.352	0.0	stand
2020-09-03 09:16:58.219200	-1.024	0.384	0.0	stand
2020-09-03 09:16:58.269400	-0.992	0.352	0.0	stand
2020-09-03 09:16:58.284500	-1.024	0.384	-0.032	stand
2020-09-03 09:16:58.324700	-1.024	0.384	-0.032	stand
2020-09-03 09:16:58.348800	-1.024	0.384	0.0	stand
2020-09-03 09:16:58.404100	-1.024	0.384	0.0	stand
2020-09-03 09:16:58.429200	-1.024	0.352	0.0	stand
2020-09-03 09:16:58.456400	-0.992	0.352	0.0	stand
2020-09-03 09:16:58.484500	-0.992	0.384	0.0	stand
2020-09-03 09:16:58.534700	-0.992	0.384	0.0	stand
2020-09-03 09:16:58.549800	-0.992	0.384	0.032	stand
2020-09-03 09:16:58.614100	-1.024	0.384	0.0	stand
2020-09-03 09:16:58.629200	-1.024	0.384	0.0	stand
2020-09-03 09:16:58.669400	-0.992	0.384	0.0	stand
